checked_at,listing_id,title,url,listing_price,listing_currency,grade,reference_price_usd,sample_count,discount_percent,match_score,decision
2026-08-31T08:49:15+00:00,9827632781,Pokemon Card - MEGA Dream ex Mega Hawlucha ex 229/193 PSA 10 (Japanese),https://www.vinted.pl/items/9827632781-pokemon-card-mega-dream-ex-mega-hawlucha-ex-229193-psa-10-japanese,275.93,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:15+00:00,9828261249,Pikachu 133/M-P japońska karta Pokemon,https://www.vinted.pl/items/9828261249-pikachu-133m-p-japonska-karta-pokemon,99.0,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827469724,Pokemon Card - Glory of Team Rocket Zamazenta 107/098 PSA 10 (Japanese),https://www.vinted.pl/items/9827469724-pokemon-card-glory-of-team-rocket-zamazenta-107098-psa-10-japanese,275.93,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:15+00:00,9827423207,Pokemon Card - Team Rocket's Spidops 099/098 PSA 10 (Japanese),https://www.vinted.pl/items/9827423207-pokemon-card-team-rockets-spidops-099098-psa-10-japanese,275.93,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:15+00:00,9827048827,Archaludon 070/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827048827-archaludon-070131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827150819,Flutter Mane 043/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827150819-flutter-mane-043131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827172589,Whimsicott 008/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827172589-whimsicott-008131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827105065,Groudon 049/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827105065-groudon-049131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827129419,Fezandipiti 045/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827129419-fezandipiti-045131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827091335,Bloodmoon Ursaluna 054/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827091335-bloodmoon-ursaluna-054131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827039555,Noctowl 078/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827039555-noctowl-078131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827028321,Dudunsparce 080/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827028321-dudunsparce-080131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827116265,Iron Boulder 046/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827116265-iron-boulder-046131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827058544,Roaring Moon 065/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827058544-roaring-moon-065131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827140322,Munkidori 044/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827140322-munkidori-044131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9827161245,Dusknoir 037/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827161245-dusknoir-037131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9825483099,Latios 203 Surging Sparks i PSA 10,https://www.vinted.pl/items/9825483099-latios-203-surging-sparks-i-psa-10,1029.1,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:15+00:00,9827071024,Okidogi 057/131 Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9827071024-okidogi-057131-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826405759,Dewott (WHT 106),https://www.vinted.pl/items/9826405759-dewott-wht-106,81.78,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826388578,Sunflora (HS 31) stav: Ex,https://www.vinted.pl/items/9826388578-sunflora-hs-31-stav-ex,36.24,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826182412,Litleo 015/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826182412-litleo-015131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826233131,Steelix (m1L 073),https://www.vinted.pl/items/9826233131-steelix-m1l-073,10.75,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826164309,Slowpoke 018/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826164309-slowpoke-018131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826205905,Cottonee 007/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826205905-cottonee-007131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826264817,Team Rocket’s Meowth (DRI 203) stav: Ex,https://www.vinted.pl/items/9826264817-team-rockets-meowth-dri-203-stav-ex,105.45,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:15+00:00,9826344182,Mc Donald’s set (2019) stav: Po- Ex,https://www.vinted.pl/items/9826344182-mc-donalds-set-2019-stav-po-ex,27.14,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826191311,Applin 009/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826191311-applin-009131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826095584,Aromatisse 039/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826095584-aromatisse-039131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826198763,Whimsicott 008/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826198763-whimsicott-008131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826175306,Pyroar 016/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826175306-pyroar-016131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826214067,Budew 004/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826214067-budew-004131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826019783,Hippopotas 052/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826019783-hippopotas-052131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826028156,Riolu 050/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826028156-riolu-050131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826216724,Mega Absol Ex (MEG 161),https://www.vinted.pl/items/9826216724-mega-absol-ex-meg-161,19.85,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826138867,Suicune 024/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826138867-suicune-024131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9777894932,"Energy - Potion Energy 82/82 Base set, Team Rocket Pokemon kort WOTC vintage 1999-2000",https://www.vinted.pl/items/9777894932-energy-potion-energy-8282-base-set-team-rocket-pokemon-kort-wotc-vintage-1999-2000,5.92,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826239220,Exeggcute 001/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826239220-exeggcute-001131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825906643,Duraludon 069/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825906643-duraludon-069131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826155260,Goldeen 020/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826155260-goldeen-020131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826082499,Flutter Mane 043/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826082499-flutter-mane-043131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825888721,Drakloak 072/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825888721-drakloak-072131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826222144,Pinsir 003/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826222144-pinsir-003131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826054058,Larvitar 047/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826054058-larvitar-047131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825855131,Dreepy 071/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825855131-dreepy-071131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826037023,Groudon 049/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826037023-groudon-049131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826230289,Exeggutor 002/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826230289-exeggutor-002131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826007414,Bloodmoon Ursaluna 054/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826007414-bloodmoon-ursaluna-054131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826147417,Seaking 021/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826147417-seaking-021131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826105495,Spritzee 038/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826105495-spritzee-038131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825919712,Heatran 068/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825919712-heatran-068131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825930814,Bronzong 067/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825930814-bronzong-067131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826122519,Dusclops 036/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826122519-dusclops-036131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826113818,Dusknoir 037/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826113818-dusknoir-037131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825991555,Okidogi 057/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825991555-okidogi-057131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825972047,Houndoom 063/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825972047-houndoom-063131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825960628,Roaring Moon 065/131 Reverse Holo - Prismatic Evolutions Pokémon Sword & Shield,https://www.vinted.pl/items/9825960628-roaring-moon-065131-reverse-holo-prismatic-evolutions-pokemon-sword-shield,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826130568,Duskull 035/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826130568-duskull-035131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825798911,Lopunny 084/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825798911-lopunny-084131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9823624761,2022 Pokemon Sword & Shield Lost Origin,https://www.vinted.pl/items/9823624761-2022-pokemon-sword-shield-lost-origin,601.03,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825782999,Miltank 081/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825782999-miltank-081131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826070862,Munkidori 044/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826070862-munkidori-044131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825693534,First partner Kanto trio starter,https://www.vinted.pl/items/9825693534-first-partner-kanto-trio-starter,527.51,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9826046093,Pupitar 048/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9826046093-pupitar-048131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825938450,Bronzor 066/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825938450-bronzor-066131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825807053,Hawlucha 089/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825807053-hawlucha-089131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825733393,Hoothoot 077/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825733393-hoothoot-077131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9824220970,Pokemon ho-oh,https://www.vinted.pl/items/9824220970-pokemon-ho-oh,175.84,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9823621072,Umbreon & Darkrai Gx 010 Jp I Psa 10,https://www.vinted.pl/items/9823621072-umbreon-darkrai-gx-010-jp-i-psa-10,882.09,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:16+00:00,9825791879,Buneary 083/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825791879-buneary-083131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825705358,Dudunsparce 080/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825705358-dudunsparce-080131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825426002,Alakazam 125,https://www.vinted.pl/items/9825426002-alakazam-125,294.03,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825192127,Jolteon 45/95 2011,https://www.vinted.pl/items/9825192127-jolteon-4595-2011,14.7,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825815527,Shaymin 087/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825815527-shaymin-087131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9823607471,Sylveon Vmax Psa 10,https://www.vinted.pl/items/9823607471-sylveon-vmax-psa-10,354.88,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:16+00:00,9825613035,Pokemon,https://www.vinted.pl/items/9825613035-pokemon,273.19,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9825718230,Dunsparce 079/131 Reverse Holo - Prismatic Evolutions Pokémon Scarlet & Violet,https://www.vinted.pl/items/9825718230-dunsparce-079131-reverse-holo-prismatic-evolutions-pokemon-scarlet-violet,4.34,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9824656009,Umbron vmax,https://www.vinted.pl/items/9824656009-umbron-vmax,91.06,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9789784688,PSA 10 Nidoking 174/165 - Pokemon 151 (sv2a) Pokemon TCG,https://www.vinted.pl/items/9789784688-psa-10-nidoking-174165-pokemon-151-sv2a-pokemon-tcg,350.0,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:16+00:00,9778497780,Pokemon PSA 9 Zapdos #012 CLL JP,https://www.vinted.pl/items/9778497780-pokemon-psa-9-zapdos-012-cll-jp,129.0,PLN,9,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:49:16+00:00,9824542896,Light Slowbro 51/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824542896-light-slowbro-51105-neo-destiny-pokemon-wotc-pokemon-kort,82.9,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9824547830,Light Ninetales 50/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824547830-light-ninetales-50105-neo-destiny-pokemon-wotc-pokemon-kort,55.26,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9822970094,Trainer - Lucky Stadium 100/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9822970094-trainer-lucky-stadium-100105-neo-destiny-pokemon-wotc-pokemon-kort,17.76,PLN,,,,,,brak_psa_w_tytule
2026-08-31T08:49:16+00:00,9836218576,Karta Pokemon Oricorio ex PSA 10 UPC Mega Evolution,https://www.vinted.pl/items/9836218576-karta-pokemon-oricorio-ex-psa-10-upc-mega-evolution,1100.0,PLN,10,,,,,limit_api_wyczerpany_retry_pozniej
2026-08-31T08:56:36+00:00,9838746600,Pikachu 073 PSA 9,https://www.vinted.pl/items/9838746600-pikachu-073-psa-9,285.73,PLN,9,675.00,9,88.6,1.00,poza_zakresem_rabatu
2026-08-31T08:56:36+00:00,9838641570,Pokémon Fuecoco #78 PSA 10,https://www.vinted.pl/items/9838641570-pokemon-fuecoco-78-psa-10,236.45,PLN,10,,,,,brak_ceny_referencyjnej
2026-08-31T08:56:37+00:00,9824494904,Dratini 63/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824494904-dratini-63105-neo-destiny-pokemon-wotc-pokemon-kort,27.63,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:38+00:00,9824563367,Light Dewgong 45/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824563367-light-dewgong-45105-neo-destiny-pokemon-wotc-pokemon-kort,13.82,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:39+00:00,9824874464,Dark Croconaw 32/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824874464-dark-croconaw-32105-neo-destiny-pokemon-wotc-pokemon-kort,19.74,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:40+00:00,9824837435,Dark Flaaffy 34/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824837435-dark-flaaffy-34105-neo-destiny-pokemon-wotc-pokemon-kort,19.74,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:40+00:00,9838097245,Pikachu EX 001/ 030 WCS 23 JP - PSA 10,https://www.vinted.pl/items/9838097245-pikachu-ex-001-030-wcs-23-jp-psa-10,2705.06,PLN,10,8000.00,18,90.9,0.50,poza_zakresem_rabatu
2026-08-31T08:56:41+00:00,9834552093,Pokémon Blastoise Delta Species (LP)  2/100 EX Crystal Guardians Holo Rare,https://www.vinted.pl/items/9834552093-pokemon-blastoise-delta-species-lp-2100-ex-crystal-guardians-holo-rare,879.18,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:41+00:00,9837295541,PSA 10 Gem mint charizard,https://www.vinted.pl/items/9837295541-psa-10-gem-mint-charizard,355.27,PLN,10,927.50,40,89.7,0.50,poza_zakresem_rabatu
2026-08-31T08:56:42+00:00,9837246538,PSA 10 Pikachu #001/028 Pokémon 25th Anniversary Collection,https://www.vinted.pl/items/9837246538-psa-10-pikachu-001028-pokemon-25th-anniversary-collection,470.45,PLN,10,,,,,brak_ceny_referencyjnej
2026-08-31T08:56:42+00:00,9837140407,Ludicolo psa 10 phantasmal pokemon card,https://www.vinted.pl/items/9837140407-ludicolo-psa-10-phantasmal-pokemon-card,280.0,PLN,10,55.12,125,-36.4,1.00,poza_zakresem_rabatu
2026-08-31T08:56:42+00:00,9837136788,Toxtricity psa 10 pfl 103 karty pokemon,https://www.vinted.pl/items/9837136788-toxtricity-psa-10-pfl-103-karty-pokemon,280.0,PLN,10,337.75,2,,0.50,za_mala_probka_sprzedazy
2026-08-31T08:56:43+00:00,9837116929,Ambipom pfl 107 psa 10 karty pokemon cards phantasmal,https://www.vinted.pl/items/9837116929-ambipom-pfl-107-psa-10-karty-pokemon-cards-phantasmal,280.0,PLN,10,56.35,227,-33.4,0.67,poza_zakresem_rabatu
2026-08-31T08:56:43+00:00,9837123114,Lacey sv7 psa 9,https://www.vinted.pl/items/9837123114-lacey-sv7-psa-9,110.0,PLN,9,28.10,46,-5.1,0.50,poza_zakresem_rabatu
2026-08-31T08:56:43+00:00,9836888551,Charizard VStar PSA 9 (Pokémon TCG),https://www.vinted.pl/items/9836888551-charizard-vstar-psa-9-pokemon-tcg,769.28,PLN,9,,,,,brak_ceny_referencyjnej
2026-08-31T08:56:44+00:00,9837112481,"Zapdos ex beckett 9,5 nie psa 10 karty pokemon cards",https://www.vinted.pl/items/9837112481-zapdos-ex-beckett-95-nie-psa-10-karty-pokemon-cards,750.0,PLN,10,,,,,brak_ceny_referencyjnej
2026-08-31T08:56:44+00:00,9824488586,1st Edition - Girafarig 66/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824488586-1st-edition-girafarig-66105-neo-destiny-pokemon-wotc-pokemon-kort,21.71,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:45+00:00,9824498556,Dark Octillery 62/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9824498556-dark-octillery-62105-neo-destiny-pokemon-wotc-pokemon-kort,5.92,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:46+00:00,9779720517,"Meowth 62/82 Base set, Team Rocket Pokemon kort WOTC vintage 1999-2000",https://www.vinted.pl/items/9779720517-meowth-6282-base-set-team-rocket-pokemon-kort-wotc-vintage-1999-2000,5.92,PLN,,,,,,brak_psa_w_tytule_ani_opisie
2026-08-31T08:56:47+00:00,9822966058,Trainer - Pokémon Personality Test 102/105 Neo Destiny Pokémon WOTC Pokemon kort,https://www.vinted.pl/items/9822966058-trainer-pokemon-personality-test-102105-neo-destiny-pokemon-wotc-pokemon-kort,49.34,PLN,,,,,,brak_psa_w_tytule_ani_opisie
